	Z:\Vacuum\Pilot Testing\Test_Aug11\FV_furniture.c3d	Z:\Vacuum\Pilot Testing\Test_Aug11\FV_furniture.c3d	Z:\Vacuum\Pilot Testing\Test_Aug11\FV_furniture.c3d	Z:\Vacuum\Pilot Testing\Test_Aug11\FV_furniture.c3d	Z:\Vacuum\Pilot Testing\Test_Aug11\FV_furniture.c3d	Z:\Vacuum\Pilot Testing\Test_Aug11\FV_furniture.c3d
	FVHL	FVHL	FVHL	FVHR	FVHR	FVHR
	TARGET	TARGET	TARGET	TARGET	TARGET	TARGET
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
11216	0.98774	2.16881	0.07991	0.90314	2.43668	0.07624
11217	0.98772	2.16891	0.07989	0.90310	2.43672	0.07622
11218	0.98760	2.16892	0.07995	0.90309	2.43675	0.07620
11219	0.98748	2.16899	0.07996	0.90308	2.43675	0.07624
11220	0.98739	2.16874	0.07993	0.90317	2.43654	0.07623
11221	0.98741	2.16888	0.07988	0.90309	2.43674	0.07612
11222	0.98719	2.16874	0.07992	0.90308	2.43682	0.07612
11223	0.98707	2.16869	0.07991	0.90314	2.43663	0.07611
11224	0.98699	2.16879	0.08001	0.90305	2.43669	0.07637
11225	0.98692	2.16871	0.07995	0.90315	2.43670	0.07629
11226	0.98680	2.16874	0.07993	0.90310	2.43701	0.07610
11227	0.98671	2.16877	0.07986	0.90317	2.43690	0.07630
11228	0.98651	2.16877	0.07990	0.90322	2.43694	0.07632
11229	0.98659	2.16893	0.08001	0.90316	2.43699	0.07631
11230	0.98647	2.16891	0.08001	0.90311	2.43730	0.07624
11231	0.98635	2.16870	0.07998	0.90307	2.43728	0.07636
11232	0.98634	2.16878	0.08011	0.90318	2.43705	0.07636
11233	0.98602	2.16891	0.07998	0.90316	2.43747	0.07614
11234	0.98602	2.16894	0.08002	0.90310	2.43753	0.07615
11235	0.98589	2.16891	0.08003	0.90309	2.43759	0.07611
11236	0.98589	2.16894	0.07999	0.90305	2.43755	0.07622
11237	0.98590	2.16887	0.08003	0.90295	2.43731	0.07632
11238	0.98591	2.16889	0.08004	0.90299	2.43758	0.07613
11239	0.98583	2.16886	0.08009	0.90278	2.43744	0.07626
11240	0.98586	2.16890	0.08008	0.90275	2.43741	0.07636
11241	0.98587	2.16891	0.08005	0.90284	2.43734	0.07640
11242	0.98587	2.16883	0.08005	0.90285	2.43753	0.07625
11243	0.98589	2.16894	0.08017	0.90282	2.43754	0.07622
11244	0.98586	2.16899	0.08015	0.90290	2.43713	0.07636
11245	0.98581	2.16897	0.08009	0.90286	2.43755	0.07625
11246	0.98577	2.16898	0.07998	0.90290	2.43756	0.07612
11247	0.98568	2.16895	0.07983	0.90275	2.43775	0.07628
11248	0.98568	2.16885	0.07984	0.90282	2.43775	0.07630
11249	0.98555	2.16890	0.07990	0.90279	2.43775	0.07628
11250	0.98529	2.16892	0.07995	0.90275	2.43791	0.07638
11251	0.98532	2.16877	0.07985	0.90277	2.43794	0.07628
11252	0.98529	2.16873	0.07985	0.90273	2.43800	0.07628
11253	0.98528	2.16874	0.07988	0.90263	2.43800	0.07633
11254	0.98507	2.16894	0.07973	0.90268	2.43794	0.07619
11255	0.98502	2.16883	0.07975	0.90263	2.43795	0.07611
11256	0.98488	2.16878	0.07963	0.90254	2.43805	0.07629
11257	0.98483	2.16887	0.07964	0.90251	2.43803	0.07629
11258	0.98448	2.16901	0.07986	0.90253	2.43804	0.07625
11259	0.98449	2.16885	0.07964	0.90239	2.43799	0.07630
11260	0.98454	2.16887	0.07963	0.90233	2.43801	0.07627
11261	0.98432	2.16883	0.07968	0.90228	2.43803	0.07633
11262	0.98430	2.16889	0.07967	0.90210	2.43808	0.07638
11263	0.98425	2.16883	0.07961	0.90227	2.43805	0.07624
11264	0.98417	2.16892	0.07963	0.90220	2.43796	0.07609
11265	0.98425	2.16894	0.07964	0.90225	2.43812	0.07614
11266	0.98410	2.16912	0.07966	0.90235	2.43807	0.07603
11267	0.98412	2.16907	0.07972	0.90241	2.43810	0.07593
11268	0.98400	2.16886	0.07977	0.90235	2.43790	0.07582
11269	0.98397	2.16885	0.07979	0.90213	2.43784	0.07604
11270	0.98397	2.16886	0.07984	0.90216	2.43793	0.07604
11271	0.98395	2.16879	0.07982	0.90209	2.43788	0.07609
11272	0.98386	2.16878	0.07985	0.90204	2.43789	0.07601
11273	0.98374	2.16874	0.07980	0.90192	2.43784	0.07599
11274	0.98371	2.16880	0.07981	0.90189	2.43789	0.07602
11275	0.98383	2.16870	0.07989	0.90190	2.43784	0.07606
11276	0.98371	2.16866	0.07975	0.90180	2.43788	0.07598
11277	0.98358	2.16876	0.07968	0.90173	2.43790	0.07593
11278	0.98346	2.16871	0.07961	0.90173	2.43792	0.07600
11279	0.98311	2.16922	0.07930	0.90171	2.43804	0.07612
11280	0.98281	2.16917	0.07955	0.90159	2.43799	0.07600
11281	0.98278	2.16885	0.07943	0.90163	2.43803	0.07617
11282	0.98211	2.16904	0.07971	0.90161	2.43797	0.07602
11283	0.98225	2.16888	0.07959	0.90154	2.43816	0.07623
11284	0.98193	2.16884	0.07962	0.90150	2.43823	0.07622
11285	0.98160	2.16889	0.07976	0.90131	2.43845	0.07631
11286	0.98124	2.16895	0.07965	0.90117	2.43876	0.07614
11287	0.98057	2.16922	0.07975	0.90120	2.43896	0.07629
11288	0.97964	2.16924	0.07980	0.90164	2.43906	0.07552
11289	0.97876	2.16926	0.07999	0.90131	2.43918	0.07603
11290	0.97820	2.16916	0.07969	0.90134	2.43940	0.07604
11291	0.97756	2.16936	0.07957	0.90155	2.43972	0.07591
11292	0.97648	2.16970	0.07990	0.90145	2.43998	0.07601
11293	0.97579	2.16973	0.07952	0.90143	2.44046	0.07596
11294	0.97460	2.16982	0.07969	0.90137	2.44095	0.07620
11295	0.97366	2.17010	0.07993	0.90140	2.44150	0.07616
11296	0.97204	2.17050	0.08031	0.90151	2.44214	0.07645
11297	0.97019	2.17086	0.08060	0.90127	2.44287	0.07629
11298	0.96935	2.17081	0.07993	0.90158	2.44329	0.07610
11299	0.96787	2.17089	0.07999	0.90130	2.44404	0.07608
11300	0.96616	2.17121	0.08015	0.90143	2.44461	0.07619
11301	0.96443	2.17160	0.08017	0.90145	2.44508	0.07615
11302	0.96324	2.17182	0.08024	0.90150	2.44609	0.07591
11303	0.96158	2.17247	0.08041	0.90146	2.44668	0.07601
11304	0.95957	2.17247	0.07986	0.90149	2.44730	0.07603
11305	0.95778	2.17271	0.07948	0.90143	2.44785	0.07591
11306	0.95577	2.17335	0.07991	0.90137	2.44857	0.07586
11307	0.95348	2.17443	0.08075	0.90150	2.44925	0.07584
11308	0.95149	2.17401	0.07993	0.90116	2.45040	0.07572
11309	0.94905	2.17500	0.08021	0.90119	2.45108	0.07564
11310	0.94759	2.17497	0.07986	0.90090	2.45202	0.07544
11311	0.94540	2.17599	0.08008	0.90064	2.45299	0.07608
11312	0.94295	2.17592	0.07996	0.90050	2.45346	0.07611
11313	0.94061	2.17621	0.08023	0.90007	2.45407	0.07611
11314	0.93866	2.17672	0.07997	0.89955	2.45470	0.07589
11315	0.93644	2.17742	0.08015	0.89903	2.45551	0.07593
11316	0.93413	2.17774	0.08002	0.89843	2.45650	0.07590
11317	0.93218	2.17856	0.08035	0.89802	2.45722	0.07590
11318	0.92990	2.17910	0.08005	0.89743	2.45787	0.07631
11319	0.92748	2.17946	0.07995	0.89713	2.45855	0.07609
11320	0.92494	2.18003	0.07990	0.89633	2.45953	0.07633
11321	0.92231	2.18105	0.08018	0.89582	2.46046	0.07648
11322	0.91953	2.18205	0.08029	0.89578	2.46139	0.07643
11323	0.91670	2.18258	0.07984	0.89547	2.46229	0.07600
11324	0.91406	2.18350	0.07994	0.89465	2.46366	0.07612
11325	0.91154	2.18354	0.08004	0.89449	2.46385	0.07591
11326	0.90849	2.18482	0.08018	0.89327	2.46502	0.07517
11327	0.90564	2.18581	0.08020	0.89264	2.46596	0.07549
11328	0.90296	2.18665	0.08024	0.89197	2.46677	0.07600
11329	0.90036	2.18732	0.08063	0.89064	2.46779	0.07619
11330	0.89796	2.18782	0.08015	0.88969	2.46825	0.07607
11331	0.89533	2.18857	0.08026	0.88845	2.46923	0.07584
11332	0.89265	2.18917	0.08038	0.88702	2.46936	0.07575
11333	0.89025	2.18949	0.08091	0.88516	2.47002	0.07613
11334	0.88743	2.18978	0.08039	0.88340	2.47067	0.07648
11335	0.88528	2.19022	0.08023	0.88240	2.47094	0.07618
11336	0.88248	2.19067	0.08055	0.88038	2.47139	0.07626
11337	0.87994	2.19109	0.08104	0.87825	2.47179	0.07616
11338	0.87740	2.19135	0.08039	0.87636	2.47212	0.07648
11339	0.87485	2.19174	0.08036	0.87428	2.47263	0.07654
11340	0.87211	2.19236	0.08087	0.87232	2.47288	0.07622
11341	0.86980	2.19220	0.08071	0.87001	2.47345	0.07646
11342	0.86685	2.19285	0.08093	0.86801	2.47378	0.07631
11343	0.86379	2.19312	0.08066	0.86584	2.47411	0.07658
11344	0.86117	2.19329	0.08027	0.86259	2.47463	0.07706
11345	0.85843	2.19374	0.08034	0.86075	2.47447	0.07636
11346	0.85519	2.19401	0.08060	0.85810	2.47461	0.07631
11347	0.85216	2.19436	0.08040	0.85465	2.47536	0.07670
11348	0.84927	2.19444	0.08012	0.85206	2.47531	0.07623
11349	0.84623	2.19468	0.08055	0.84858	2.47554	0.07698
11350	0.84280	2.19482	0.08108	0.84592	2.47561	0.07672
11351	0.83931	2.19518	0.08125	0.84233	2.47581	0.07668
11352	0.83615	2.19527	0.08109	0.83936	2.47572	0.07672
11353	0.83226	2.19550	0.08063	0.83561	2.47608	0.07641
11354	0.82884	2.19574	0.08050	0.83213	2.47645	0.07655
11355	0.82462	2.19592	0.08038	0.82842	2.47663	0.07649
11356	0.82112	2.19608	0.08023	0.82428	2.47710	0.07620
11357	0.81683	2.19640	0.08039	0.82055	2.47705	0.07649
11358	0.81313	2.19684	0.08107	0.81645	2.47756	0.07664
11359	0.80856	2.19690	0.08109	0.81208	2.47756	0.07746
11360	0.80449	2.19692	0.08070	0.80789	2.47781	0.07701
11361	0.79979	2.19753	0.08071	0.80312	2.47856	0.07696
11362	0.79556	2.19740	0.08054	0.79889	2.47849	0.07642
11363	0.79074	2.19797	0.08112	0.79416	2.47890	0.07674
11364	0.78615	2.19777	0.08156	0.78953	2.47900	0.07697
11365	0.78168	2.19781	0.08115	0.78408	2.47905	0.07706
11366	0.77646	2.19806	0.08107	0.77901	2.47918	0.07730
11367	0.77165	2.19833	0.08126	0.77402	2.47892	0.07694
11368	0.76679	2.19843	0.08162	0.76876	2.47898	0.07615
11369	0.76207	2.19840	0.08137	0.76357	2.47886	0.07587
11370	0.75699	2.19863	0.08189	0.75819	2.47907	0.07592
11371	0.75222	2.19849	0.08188	0.75233	2.47898	0.07650
11372	0.74759	2.19785	0.08128	0.74697	2.47889	0.07629
11373	0.74189	2.19805	0.08204	0.74116	2.47876	0.07637
11374	0.73731	2.19784	0.08209	0.73515	2.47800	0.07684
11375	0.73322	2.19692	0.08177	0.72940	2.47741	0.07669
11376	0.72863	2.19654	0.08120	0.72309	2.47682	0.07675
11377	0.72358	2.19591	0.08159	0.71690	2.47662	0.07676
11378	0.71924	2.19553	0.08135	0.71091	2.47561	0.07626
11379	0.71434	2.19533	0.08205	0.70489	2.47530	0.07644
11380	0.70996	2.19426	0.08242	0.69852	2.47454	0.07708
11381	0.70605	2.19336	0.08158	0.69232	2.47386	0.07761
11382	0.70131	2.19278	0.08168	0.68604	2.47310	0.07791
11383	0.69703	2.19220	0.08113	0.68019	2.47247	0.07735
11384	0.69233	2.19160	0.08110	0.67427	2.47170	0.07710
11385	0.68786	2.19095	0.08126	0.66860	2.47116	0.07707
11386	0.68365	2.19044	0.08113	0.66284	2.47049	0.07699
11387	0.67942	2.19026	0.08156	0.65716	2.46939	0.07662
11388	0.67562	2.18944	0.08147	0.65148	2.46892	0.07699
11389	0.67175	2.18812	0.08055	0.64595	2.46830	0.07651
11390	0.66813	2.18769	0.08093	0.64048	2.46719	0.07622
11391	0.66381	2.18714	0.08048	0.63532	2.46622	0.07602
11392	0.66090	2.18631	0.08073	0.63038	2.46535	0.07654
11393	0.65731	2.18551	0.08149	0.62527	2.46428	0.07626
11394	0.65445	2.18471	0.08138	0.62084	2.46348	0.07548
11395	0.65122	2.18425	0.08108	0.61606	2.46261	0.07568
11396	0.64823	2.18352	0.08000	0.61138	2.46214	0.07607
11397	0.64549	2.18303	0.07960	0.60807	2.46139	0.07541
11398	0.64255	2.18237	0.08016	0.60465	2.46095	0.07595
11399	0.63988	2.18233	0.08002	0.60182	2.46047	0.07530
11400	0.63762	2.18203	0.08000	0.59893	2.46023	0.07529
11401	0.63522	2.18171	0.07970	0.59667	2.45988	0.07520
11402	0.63293	2.18190	0.07973	0.59514	2.46004	0.07546
11403	0.63116	2.18185	0.07971	0.59378	2.46018	0.07520
11404	0.62952	2.18202	0.08007	0.59253	2.46060	0.07520
11405	0.62809	2.18226	0.08018	0.59172	2.46071	0.07531
11406	0.62720	2.18210	0.07971	0.59108	2.46075	0.07556
11407	0.62610	2.18215	0.07970	0.59062	2.46092	0.07567
11408	0.62509	2.18240	0.08033	0.59070	2.46100	0.07555
11409	0.62445	2.18258	0.08075	0.59075	2.46102	0.07558
11410	0.62415	2.18267	0.08084	0.59078	2.46121	0.07576
11411	0.62409	2.18274	0.08091	0.59090	2.46160	0.07575
11412	0.62425	2.18282	0.08104	0.59166	2.46170	0.07614
11413	0.62457	2.18285	0.08115	0.59186	2.46185	0.07626
11414	0.62488	2.18294	0.08142	0.59198	2.46169	0.07651
11415	0.62555	2.18285	0.08175	0.59284	2.46147	0.07699
11416	0.62590	2.18298	0.08177	0.59313	2.46128	0.07730
11417	0.62637	2.18301	0.08199	0.59311	2.46134	0.07748
11418	0.62688	2.18294	0.08190	0.59309	2.46128	0.07739
11419	0.62725	2.18287	0.08189	0.59320	2.46122	0.07717
11420	0.62786	2.18274	0.08128	0.59333	2.46117	0.07720
11421	0.62806	2.18267	0.08122	0.59329	2.46097	0.07706
11422	0.62875	2.18246	0.08065	0.59326	2.46073	0.07699
11423	0.62889	2.18213	0.08084	0.59263	2.46047	0.07701
11424	0.62912	2.18199	0.08074	0.59254	2.46021	0.07726
11425	0.62944	2.18175	0.08080	0.59227	2.46014	0.07694
11426	0.62974	2.18153	0.08084	0.59210	2.45991	0.07675
11427	0.63007	2.18137	0.08093	0.59177	2.45964	0.07694
11428	0.63018	2.18126	0.08102	0.59163	2.45961	0.07695
11429	0.63021	2.18135	0.08074	0.59162	2.45957	0.07694
11430	0.63003	2.18143	0.08075	0.59155	2.45959	0.07694
11431	0.62993	2.18153	0.08075	0.59155	2.45957	0.07696
11432	0.62979	2.18170	0.08064	0.59132	2.45971	0.07688
11433	0.62956	2.18157	0.08077	0.59127	2.45981	0.07685
11434	0.62928	2.18156	0.08071	0.59150	2.45992	0.07645
11435	0.62897	2.18162	0.08087	0.59113	2.45983	0.07678
11436	0.62869	2.18178	0.08098	0.59128	2.45992	0.07672
11437	0.62853	2.18199	0.08064	0.59111	2.45996	0.07677
11438	0.62826	2.18177	0.08086	0.59101	2.45999	0.07668
11439	0.62803	2.18174	0.08079	0.59086	2.46000	0.07672
11440	0.62769	2.18174	0.08113	0.59038	2.45997	0.07641
11441	0.62756	2.18180	0.08103	0.58994	2.45993	0.07671
11442	0.62743	2.18171	0.08107	0.58975	2.45999	0.07672
11443	0.62745	2.18162	0.08094	0.58964	2.45994	0.07661
11444	0.62743	2.18152	0.08080	0.58941	2.45994	0.07663
11445	0.62716	2.18172	0.08075	0.58939	2.45980	0.07649
11446	0.62705	2.18157	0.08076	0.58912	2.45987	0.07685
11447	0.62664	2.18153	0.08115	0.58883	2.45985	0.07689
11448	0.62648	2.18142	0.08129	0.58880	2.45987	0.07692
11449	0.62631	2.18146	0.08130	0.58878	2.46000	0.07699
11450	0.62611	2.18151	0.08144	0.58875	2.46002	0.07690
11451	0.62614	2.18133	0.08108	0.58866	2.45997	0.07686
11452	0.62594	2.18150	0.08152	0.58861	2.45999	0.07687
11453	0.62606	2.18121	0.08112	0.58854	2.46009	0.07703
11454	0.62598	2.18125	0.08116	0.58850	2.46012	0.07695
11455	0.62597	2.18130	0.08111	0.58850	2.46003	0.07675
11456	0.62592	2.18141	0.08156	0.58833	2.45998	0.07696
11457	0.62614	2.18113	0.08115	0.58841	2.46001	0.07700
11458	0.62622	2.18125	0.08132	0.58855	2.45988	0.07685
11459	0.62620	2.18111	0.08119	0.58841	2.45994	0.07702
11460	0.62613	2.18132	0.08149	0.58841	2.45993	0.07703
11461	0.62624	2.18122	0.08133	0.58855	2.45969	0.07689
11462	0.62617	2.18128	0.08152	0.58849	2.45982	0.07708
11463	0.62615	2.18131	0.08153	0.58854	2.45982	0.07691
11464	0.62619	2.18129	0.08153	0.58854	2.45977	0.07691
11465	0.62633	2.18118	0.08140	0.58858	2.45983	0.07690
11466	0.62626	2.18128	0.08153	0.58845	2.45979	0.07682
11467	0.62631	2.18124	0.08148	0.58838	2.45976	0.07673
11468	0.62633	2.18122	0.08151	0.58816	2.45962	0.07685
11469	0.62651	2.18114	0.08144	0.58780	2.45966	0.07684
11470	0.62655	2.18110	0.08141	0.58770	2.45953	0.07665
11471	0.62678	2.18084	0.08119	0.58753	2.45942	0.07671
11472	0.62685	2.18073	0.08119	0.58774	2.45902	0.07630
11473	0.62678	2.18070	0.08142	0.58725	2.45890	0.07628
11474	0.62689	2.18058	0.08147	0.58713	2.45855	0.07620
11475	0.62722	2.18035	0.08105	0.58698	2.45835	0.07620
11476	0.62742	2.18020	0.08102	0.58673	2.45820	0.07617
11477	0.62778	2.18009	0.08099	0.58637	2.45797	0.07621
11478	0.62804	2.18015	0.08129	0.58570	2.45767	0.07615
11479	0.62822	2.17995	0.08143	0.58512	2.45725	0.07616
11480	0.62902	2.17933	0.08098	0.58420	2.45662	0.07597
11481	0.62967	2.17884	0.08106	0.58314	2.45551	0.07590
11482	0.62988	2.17854	0.08183	0.58187	2.45453	0.07590
11483	0.63088	2.17762	0.08169	0.58149	2.45345	0.07636
11484	0.63205	2.17709	0.08158	0.58013	2.45247	0.07622
11485	0.63328	2.17633	0.08172	0.57887	2.45160	0.07641
11486	0.63454	2.17567	0.08170	0.57731	2.45051	0.07706
11487	0.63552	2.17472	0.08172	0.57626	2.44926	0.07658
11488	0.63648	2.17429	0.08189	0.57471	2.44824	0.07675
11489	0.63730	2.17366	0.08201	0.57354	2.44715	0.07686
11490	0.63853	2.17312	0.08149	0.57243	2.44606	0.07641
11491	0.63961	2.17227	0.08132	0.57135	2.44487	0.07648
11492	0.64029	2.17170	0.08129	0.56985	2.44358	0.07628
11493	0.64082	2.17143	0.08127	0.56870	2.44268	0.07628
11494	0.64178	2.17073	0.08120	0.56743	2.44187	0.07652
11495	0.64275	2.17016	0.08122	0.56667	2.44074	0.07660
11496	0.64422	2.16941	0.08055	0.56521	2.43961	0.07703
11497	0.64513	2.16888	0.08035	0.56406	2.43800	0.07641
11498	0.64657	2.16869	0.08076	0.56291	2.43676	0.07553
11499	0.64826	2.16831	0.08090	0.56188	2.43547	0.07558
11500	0.65028	2.16790	0.08002	0.56091	2.43411	0.07586
11501	0.65170	2.16743	0.08008	0.56042	2.43326	0.07568
11502	0.65387	2.16713	0.07978	0.55990	2.43204	0.07522
11503	0.65562	2.16700	0.08011	0.55927	2.43120	0.07570
11504	0.65745	2.16707	0.08010	0.55915	2.43035	0.07548
11505	0.65929	2.16720	0.07960	0.55910	2.42985	0.07548
11506	0.66139	2.16725	0.07914	0.55933	2.42965	0.07560
11507	0.66276	2.16780	0.07902	0.55986	2.42971	0.07548
11508	0.66361	2.16865	0.07929	0.56103	2.43029	0.07567
11509	0.66426	2.16913	0.07894	0.56234	2.43092	0.07582
11510	0.66486	2.17001	0.07921	0.56387	2.43203	0.07620
11511	0.66523	2.17102	0.07938	0.56537	2.43337	0.07574
11512	0.66529	2.17186	0.07948	0.56758	2.43589	0.07651
11513	0.66512	2.17337	0.07978	0.56993	2.43725	0.07569
11514	0.66549	2.17466	0.07982	0.57289	2.43921	0.07541
11515	0.66599	2.17571	0.07958	0.57586	2.44125	0.07510
11516	0.66642	2.17641	0.07941	0.57874	2.44276	0.07506
11517	0.66697	2.17707	0.07948	0.58172	2.44473	0.07485
11518	0.66805	2.17792	0.07931	0.58507	2.44635	0.07556
11519	0.66890	2.17917	0.07952	0.58781	2.44817	0.07568
11520	0.67024	2.18037	0.07924	0.59144	2.44979	0.07518
11521	0.67170	2.18138	0.07947	0.59451	2.45149	0.07496
11522	0.67275	2.18192	0.07920	0.59820	2.45292	0.07526
11523	0.67421	2.18349	0.07980	0.60133	2.45439	0.07531
11524	0.67598	2.18464	0.08019	0.60508	2.45678	0.07516
11525	0.67789	2.18538	0.07953	0.60905	2.45775	0.07471
11526	0.67976	2.18686	0.07916	0.61302	2.45959	0.07493
11527	0.68189	2.18771	0.07912	0.61705	2.46142	0.07500
11528	0.68366	2.18915	0.07970	0.62093	2.46311	0.07532
11529	0.68640	2.19044	0.07913	0.62568	2.46468	0.07549
11530	0.68848	2.19201	0.07933	0.63030	2.46673	0.07495
11531	0.69062	2.19358	0.07999	0.63480	2.46871	0.07524
11532	0.69343	2.19483	0.07956	0.63996	2.47052	0.07546
11533	0.69592	2.19622	0.07906	0.64535	2.47226	0.07484
11534	0.69881	2.19813	0.07966	0.65072	2.47457	0.07516
11535	0.70111	2.19965	0.08020	0.65616	2.47687	0.07586
11536	0.70473	2.20151	0.07935	0.66265	2.47872	0.07557
11537	0.70816	2.20257	0.07908	0.66913	2.48072	0.07539
11538	0.71014	2.20494	0.08030	0.67480	2.48322	0.07572
11539	0.71399	2.20648	0.07996	0.68202	2.48473	0.07512
11540	0.71757	2.20777	0.07929	0.68869	2.48733	0.07564
11541	0.72130	2.20924	0.07992	0.69568	2.48897	0.07500
11542	0.72471	2.21104	0.07929	0.70216	2.49092	0.07523
11543	0.72851	2.21235	0.07931	0.70933	2.49273	0.07563
11544	0.73204	2.21412	0.07966	0.71634	2.49407	0.07535
11545	0.73623	2.21551	0.08001	0.72343	2.49599	0.07583
11546	0.74050	2.21677	0.07961	0.73101	2.49668	0.07548
11547	0.74447	2.21784	0.08014	0.73768	2.49850	0.07623
11548	0.74937	2.21859	0.07974	0.74509	2.49936	0.07561
11549	0.75318	2.21974	0.08010	0.75270	2.50044	0.07550
11550	0.75789	2.22083	0.08038	0.75967	2.50191	0.07566
11551	0.76249	2.22203	0.08104	0.76755	2.50276	0.07483
11552	0.76694	2.22279	0.08066	0.77462	2.50351	0.07588
11553	0.77220	2.22295	0.07999	0.78157	2.50429	0.07637
11554	0.77742	2.22363	0.08089	0.78889	2.50449	0.07636
11555	0.78215	2.22372	0.08054	0.79610	2.50465	0.07620
11556	0.78704	2.22469	0.08103	0.80324	2.50478	0.07678
11557	0.79192	2.22477	0.08070	0.81001	2.50516	0.07680
11558	0.79686	2.22497	0.08128	0.81621	2.50580	0.07752
11559	0.80235	2.22450	0.08020	0.82234	2.50543	0.07758
11560	0.80696	2.22478	0.08057	0.82836	2.50521	0.07743
11561	0.81158	2.22506	0.08041	0.83406	2.50541	0.07741
11562	0.81576	2.22543	0.08044	0.83988	2.50536	0.07687
11563	0.81898	2.22591	0.08085	0.84555	2.50565	0.07700
11564	0.82315	2.22643	0.08057	0.85171	2.50620	0.07668
11565	0.82600	2.22727	0.08035	0.85762	2.50623	0.07721
11566	0.82927	2.22741	0.08055	0.86307	2.50596	0.07670
11567	0.83219	2.22746	0.08074	0.86710	2.50631	0.07741
11568	0.83536	2.22751	0.08025	0.87124	2.50660	0.07703
11569	0.83741	2.22794	0.08036	0.87522	2.50638	0.07739
11570	0.83996	2.22796	0.07997	0.87868	2.50620	0.07679
11571	0.84223	2.22822	0.08003	0.88145	2.50668	0.07757
11572	0.84367	2.22842	0.08008	0.88414	2.50659	0.07763
11573	0.84448	2.22869	0.08056	0.88553	2.50657	0.07782
11574	0.84533	2.22879	0.08021	0.88725	2.50665	0.07780
11575	0.84594	2.22886	0.07984	0.88809	2.50688	0.07782
11576	0.84587	2.22915	0.08003	0.88894	2.50698	0.07766
11577	0.84538	2.22978	0.08036	0.88904	2.50725	0.07777
11578	0.84472	2.22985	0.08000	0.88873	2.50753	0.07776
11579	0.84391	2.22998	0.07958	0.88779	2.50823	0.07765
11580	0.84283	2.23071	0.07978	0.88707	2.50857	0.07748
11581	0.84062	2.23197	0.08041	0.88592	2.50902	0.07741
11582	0.83880	2.23276	0.07966	0.88495	2.50958	0.07712
11583	0.83707	2.23356	0.08007	0.88348	2.51055	0.07712
11584	0.83389	2.23487	0.07998	0.88204	2.51151	0.07703
11585	0.83199	2.23555	0.08012	0.88000	2.51229	0.07679
11586	0.82899	2.23702	0.07990	0.87751	2.51360	0.07747
11587	0.82580	2.23793	0.08005	0.87574	2.51419	0.07721
11588	0.82250	2.23883	0.08032	0.87312	2.51561	0.07711
11589	0.81904	2.24056	0.08020	0.87041	2.51637	0.07701
11590	0.81564	2.24179	0.07991	0.86737	2.51844	0.07750
11591	0.81198	2.24279	0.07998	0.86411	2.51918	0.07673
11592	0.80776	2.24414	0.07999	0.86093	2.52019	0.07602
11593	0.80382	2.24538	0.08077	0.85714	2.52094	0.07622
11594	0.79987	2.24645	0.08052	0.85264	2.52234	0.07641
11595	0.79541	2.24768	0.08048	0.84826	2.52394	0.07706
11596	0.79007	2.24970	0.08114	0.84430	2.52460	0.07619
11597	0.78559	2.25052	0.08017	0.83924	2.52623	0.07638
11598	0.78070	2.25213	0.08050	0.83409	2.52807	0.07641
11599	0.77546	2.25275	0.08044	0.82902	2.52981	0.07709
11600	0.77020	2.25478	0.08064	0.82420	2.53039	0.07677
11601	0.76489	2.25650	0.08067	0.81850	2.53257	0.07725
11602	0.75918	2.25748	0.08056	0.81246	2.53329	0.07644
11603	0.75348	2.25893	0.08039	0.80695	2.53468	0.07656
11604	0.74769	2.26031	0.08012	0.80090	2.53647	0.07643
11605	0.74162	2.26180	0.08080	0.79454	2.53771	0.07619
11606	0.73593	2.26243	0.08035	0.78825	2.53892	0.07672
11607	0.73016	2.26368	0.08148	0.78150	2.53970	0.07644
11608	0.72474	2.26442	0.08127	0.77444	2.54116	0.07634
11609	0.71915	2.26489	0.08127	0.76764	2.54140	0.07659
11610	0.71388	2.26531	0.08112	0.76036	2.54199	0.07664
11611	0.70874	2.26510	0.08100	0.75299	2.54261	0.07677
11612	0.70368	2.26579	0.08147	0.74555	2.54323	0.07727
11613	0.69890	2.26567	0.08088	0.73879	2.54379	0.07728
11614	0.69414	2.26572	0.08129	0.73161	2.54383	0.07728
11615	0.68998	2.26569	0.08118	0.72466	2.54392	0.07717
11616	0.68533	2.26604	0.08187	0.71736	2.54488	0.07756
11617	0.68089	2.26560	0.08128	0.71120	2.54427	0.07737
11618	0.67725	2.26564	0.08141	0.70466	2.54471	0.07728
11619	0.67329	2.26522	0.08090	0.69878	2.54446	0.07673
11620	0.66976	2.26498	0.08134	0.69291	2.54459	0.07697
11621	0.66640	2.26440	0.08061	0.68680	2.54517	0.07703
11622	0.66352	2.26395	0.08074	0.68111	2.54441	0.07730
11623	0.66091	2.26354	0.08029	0.67568	2.54388	0.07671
11624	0.65817	2.26281	0.08024	0.67104	2.54325	0.07636
11625	0.65622	2.26254	0.07988	0.66661	2.54270	0.07588
11626	0.65467	2.26168	0.07937	0.66278	2.54224	0.07571
11627	0.65318	2.26111	0.07896	0.65952	2.54200	0.07588
11628	0.65208	2.26125	0.07901	0.65678	2.54204	0.07593
